id,distrito_id,codigo,barrio
1074,91,11,San Marino.
1075,92,01,Alma Máter
1076,92,02,Damiana
1077,92,03,Dent (parte)
1078,92,04,Guaymí
1079,92,05,Paso Hondo
1080,92,06,Paulina.
1081,93,01,Alameda
1082,93,02,Andrómeda
1083,93,03,Begonia
1084,93,04,Cuesta Grande (parte)
1085,93,05,El Cristo (parte)
1086,93,06,Estéfana (parte)
1087,93,07,Europa
1088,93,08,Liburgia
1089,93,09,Mansiones (parte)
1090,93,10,Maruz
1091,93,11,Salitrillos.
1092,94,01,Alto Poró
1093,94,02,Bolsón
1094,94,03,Purires.
1095,95,01,Alto Limón
1096,95,02,Florecilla
1097,95,03,Limón
1098,95,04,Palmar
1099,95,05,Pita Villa Colina.
1100,96,01,Bajo Laguna
1101,96,02,El Barro
1102,96,03,Llano Bonito (San Juan de Mata)
1103,96,04,Molenillo
1104,96,05,Paso Agres
1105,96,06,Surtubal
1106,96,07,Tronco Negro.
1107,97,01,Pital
1108,97,02,Potenciana Arriba
1109,97,03,Quebrada Azul
1110,97,04,San Francisco
1111,97,05,San Rafael.
1112,98,01,Alto Espavel
1113,98,02,Angostura (parte)
1114,98,03,Bijagualito
1115,98,04,Bola
1116,98,05,Carara
1117,98,06,Cima
1118,98,07,Delicias
1119,98,08,El Sur
1120,98,09,Esperanza
1121,98,10,Fila Negra
1122,98,11,Galán
1123,98,12,La Trampa
1124,98,13,Lajas
1125,98,14,Mata de Platano
1126,98,15,Montelimar
1127,98,16,Pacayal
1128,98,17,Pavona
1129,98,18,Quina
1130,98,19,Río Negro
1131,98,20,Río Seco
1132,98,21,San Francísco
1133,98,22,San Gabriel
1134,98,23,San Isidro
1135,98,24,San Jerónimo
1136,98,25,Tulín.
1137,99,01,Bandera
1138,99,02,Higueronal
1139,99,03,Llano
1140,99,04,Nubes
1141,99,05,San Rafael.
1142,99,06,Botella
1143,99,07,Cedral
1144,99,08,Guaria
1145,99,09,Naranjo
1146,99,10,Quebrada Grande (parte)
1147,99,11,Reyes
1148,99,12,San Joaquín
1149,99,13,San Lucas
1150,99,14,Sukia
1151,99,15,Vapor.
1152,100,01,Cabeceras de Tarrazú
1153,100,02,Chonta (parte)
1154,100,03,Quebradillas.
1155,101,01,Bernardo Ureña.
1156,101,02,Alto Cañazo
1157,101,03,Alto indio
1158,101,04,Alto Miramar
1159,101,05,Cañón (parte)
1160,101,06,Cima
1161,101,07,Cruce Chinchilla
1162,101,08,Florida
1163,101,09,Garrafa
1164,101,10,Jaboncillo
1165,101,11,Madreselva
1166,101,12,Ojo de Agua (parte)
1167,101,13,Paso Macho (parte)
1168,101,14,Pedregoso
1169,101,15,Providencia
1170,101,16,Quebrada Grande (parte)
1171,101,17,Quebrador
1172,101,18,Río Blanco
1173,101,19,Salsipuedes (parte)
1174,101,20,San Carlos
1175,101,21,San Gerardo
1176,101,22,Trinidad
1177,101,23,Vueltas.
1178,102,01,Ahogados (parte)
1179,102,02,Aromático
1180,102,03,Cipreses
1181,102,04,Chapultepec
1182,102,05,Dorados
1183,102,06,Guayabos
1184,102,07,Hacienda Vieja
1185,102,08,Hogar
1186,102,09,José María Zeledón
1187,102,10,Laguna
1188,102,11,La Lía
1189,102,12,Mallorca
1190,102,13,María Auxiliadora
1191,102,14,Miramontes
1192,102,15,Nopalera
1193,102,16,Plaza del Sol
1194,102,17,Prado
1195,102,18,San José
1196,102,19,Santa Cecilia
1197,102,20,Tacaco.
1198,103,01,Biarquiria
1199,103,02,Eucalipto
1200,103,03,Freses
1201,103,04,Granadilla Norte
1202,103,05,Granadilla Sur
1203,103,06,Montaña Rusa (parte).
1204,104,01,Araucauria (parte)
1205,104,02,Lomas de Ayarco
1206,104,03,Pinares.
1207,105,01,Colina
1208,105,02,Lomas de San Pancracio
1209,105,03,Ponderosa
1210,105,04,Quince de Agosto.
1211,106,01,Aeropuerto
1212,106,02,Alto Alonso
1213,106,03,Boruca
1214,106,04,Boston
1215,106,05,Cementerio
1216,106,06,Cooperativa
1217,106,07,Cristo Rey
1218,106,08,Doce de Marzo
1219,106,09,Dorotea
1220,106,10,Durán Picado
1221,106,11,España
1222,106,12,Estadio
1223,106,13,Evans Gordon Wilson
1224,106,14,González
1225,106,15,Hospital
1226,106,16,Hoyón
1227,106,17,I Griega
1228,106,18,Las Américas
1229,106,19,Lomas de Cocorí
1230,106,20,Luis Monge
1231,106,21,Morazán
1232,106,22,Pavones
1233,106,23,Pedregoso
1234,106,24,Pocito
1235,106,25,Prado
1236,106,26,Romero
1237,106,27,Sagrada Familia
1238,106,28,San Andrés
1239,106,29,San Luis
1240,106,30,San Rafael Sur
1241,106,31,San Vicente
1242,106,32,Santa Cecilia
1243,106,33,Sinaí
1244,106,34,Tierra Prometida
1245,106,35,Tormenta
1246,106,36,Unesco
1247,106,37,Valverde.
1248,106,38,Alto Ceibo
1249,106,39,Alto Huacas
1250,106,40,Alto Sajaral
1251,106,41,Alto San Juan
1252,106,42,Alto Tumbas
1253,106,43,Angostura
1254,106,44,Bajo Ceibo
1255,106,45,Bajo Esperanzas
1256,106,46,Bajo Mora
1257,106,47,Bijaguales
1258,106,48,Bocana
1259,106,49,Bonita
1260,106,50,Ceibo
1261,106,51,Ceniza
1262,106,52,Dorado
1263,106,53,Esperanzas
1264,106,54,Guadalupe
1265,106,55,Guaria
1266,106,56,Higuerones
1267,106,57,Jilguero
1268,106,58,Jilguero Sur
1269,106,59,Los Guayabos
1270,106,60,María Auxiliadora
1271,106,61,Miravalles
1272,106,62,Morete
1273,106,63,Ojo de Agua
1274,106,64,Ocho de Diciembre
1275,106,65,Pacuarito
1276,106,66,Palma
1277,106,67,Paso Beita
1278,106,68,Paso Lagarto
1279,106,69,Quebrada Honda (parte)
1280,106,70,Quebrada Vueltas
1281,106,71,Quebradas
1282,106,72,Roble
1283,106,73,Rosario
1284,106,74,San Agustín
1285,106,75,San Jorge
1286,106,76,San Juan de Miramar
1287,106,77,San Lorenzo
1288,106,78,San Rafael Norte
1289,106,79,Santa Fé
1290,106,80,Santa Marta
1291,106,81,Suiza (parte)
1292,106,82,Tajo
1293,106,83,Toledo
1294,106,84,Tronconales
1295,106,85,Tuis
1296,106,86,Villanueva.
1297,107,01,Arepa
1298,107,02,Carmen
1299,107,03,Chanchos
1300,107,04,Hermosa
1301,107,05,Linda
1302,107,06,Linda Arriba
1303,107,07,Miraflores
1304,107,08,Paraíso de la Tierra
1305,107,09,Peñas Blancas
1306,107,10,Quizarrá (parte)
1307,107,11,San Blas
1308,107,12,San Luis
1309,107,13,Santa Cruz
1310,107,14,Santa Elena
1311,107,15,Trinidad.
1312,108,01,Alto Brisas
1313,108,02,Ángeles
1314,108,03,Aurora
1315,108,04,Chiles
1316,108,05,Crematorio
1317,108,06,Daniel Flores
1318,108,07,Laboratorio
1319,108,08,Los Pinos
1320,108,09,Loma Verde
1321,108,10,Lourdes
1322,108,11,Rosas
1323,108,12,Rosa Iris
1324,108,13,San Francisco
1325,108,14,Santa Margarita
1326,108,15,Trocha
1327,108,16,Villa Ligia.
1328,108,17,Aguas Buenas (parte)
1329,108,18,Bajos de Pacuar
1330,108,19,Concepción (parte)
1331,108,20,Corazón de Jesús
1332,108,21,Juntas de Pacuar
1333,108,22,Paso Bote
1334,108,23,Patio de Agua
1335,108,24,Peje
1336,108,25,Percal
1337,108,26,Pinar del Río
1338,108,27,Quebrada Honda (parte)
1339,108,28,Repunta
1340,108,29,Reyes
1341,108,30,Ribera
1342,108,31,Suiza (parte).
1343,109,01,Linda Vista
1344,109,02,Lourdes.
1345,109,03,Alaska
1346,109,04,Altamira
1347,109,05,Alto Jaular
1348,109,06,Ángeles
1349,109,07,Boquete
1350,109,08,Buenavista
1351,109,09,Canaán
1352,109,10,Chimirol
1353,109,11,Chispa
1354,109,12,Chuma
1355,109,13,División (parte)
1356,109,14,Guadalupe
1357,109,15,Herradura
1358,109,16,La Bambú
1359,109,17,Los Monges
1360,109,18,Monterrey
1361,109,19,Palmital
1362,109,20,Piedra Alta
1363,109,21,Playa Quesada
1364,109,22,Playas
1365,109,23,Pueblo Nuevo
1366,109,24,Río Blanco
1367,109,25,San Antonio
1368,109,26,San Gerardo
1369,109,27,San José
1370,109,28,San Juan Norte
1371,109,29,Siberia (parte)
1372,109,30,Tirrá
1373,109,31,Zapotal.
1374,110,01,Cruz Roja.
1375,110,02,Arenilla (Junta)
1376,110,03,Alto Calderón
1377,110,04,Cedral (parte)
1378,110,05,Fátima
1379,110,06,Fortuna
1380,110,07,Guaria
1381,110,08,Laguna
1382,110,09,Rinconada Vega
1383,110,10,San Jerónimo
1384,110,11,San Juan
1385,110,12,San Juancito
1386,110,13,San Rafael
1387,110,14,Santa Ana
1388,110,15,Santo Domingo
1389,110,16,Tambor
1390,110,17,Unión
1391,110,18,Zapotal.
1392,111,01,Aguas Buenas (parte)
1393,111,02,Bajo Bonitas
1394,111,03,Bajo Espinoza
1395,111,04,Bolivia
1396,111,05,Bonitas
1397,111,06,Buenos Aires
1398,111,07,Concepción (parte)
1399,111,08,Cristo Rey
1400,111,09,La Sierra
1401,111,10,Lourdes
1402,111,11,Mastatal
1403,111,12,Mollejoncito
1404,111,13,Mollejones
1405,111,14,Naranjos
1406,111,15,Oratorio
1407,111,16,San Carlos
1408,111,17,San Pablito
1409,111,18,San Pablo
1410,111,19,San Roque (parte)
1411,111,20,Socorro
1412,111,21,Surtubal (parte)
1413,111,22,Villa Argentina
1414,111,23,Villa Flor
1415,111,24,Vista de Mar.
1416,112,01,Achiotal
1417,112,02,Aguila
1418,112,03,Alto Trinidad (Puñal)
1419,112,04,Bajo Caliente
1420,112,05,Bajo Minas
1421,112,06,Barrionuevo
1422,112,07,Bellavista
1423,112,08,Calientillo
1424,112,09,Corralillo
1425,112,10,China Kichá
1426,112,11,Delicias
1427,112,12,Desamparados
1428,112,13,El Progreso
1429,112,14,Gibre
1430,112,15,Guadalupe
1431,112,16,Las Cruces
1432,112,17,Mesas
1433,112,18,Minas
1434,112,19,Montezuma
1435,112,20,Paraiso
1436,112,21,San Antonio
1437,112,22,San Gabriel
1438,112,23,San Marcos
1439,112,24,San Martín
1440,112,25,San Miguel
1441,112,26,San Roque (parte)
1442,112,27,Santa Cecilia
1443,112,28,Santa Fe
1444,112,29,Santa Luisa
1445,112,30,Surtubal (parte)
1446,112,31,Trinidad
1447,112,32,Veracruz
1448,112,33,Zapote.
1449,113,01,Cedral (parte)
1450,113,02,El Quemado
1451,113,03,Gloria
1452,113,04,Las Brisas
1453,113,05,Las Vegas
1454,113,06,Mercedes
1455,113,07,Montecarlo
1456,113,08,Navajuelar
1457,113,09,Nubes
1458,113,10,Paraíso
1459,113,11,Pilar
1460,113,12,Pueblo Nuevo
1461,113,13,Quizarrá (parte)
1462,113,14,Salitrales
1463,113,15,San Francisco
1464,113,16,San Ignacio
1465,113,17,San Pedrito
1466,113,18,Santa María
1467,113,19,Santa Teresa.
1468,114,01,Alfombra
1469,114,02,Alto Perla
1470,114,03,Bajos
1471,114,04,Bajos de Zapotal
1472,114,05,Barú
1473,114,06,Barucito
1474,114,07,Cacao
1475,114,08,Camarones
1476,114,09,Cañablanca
1477,114,10,Ceiba
1478,114,11,Chontales
1479,114,12,Farallas
1480,114,13,Florida
1481,114,14,San Juan de Dios (Guabo)
1482,114,15,Líbano
1483,114,16,Magnolia
1484,114,17,Pozos
1485,114,18,Reina
1486,114,19,San Marcos
1487,114,20,San Salvador
1488,114,21,Santa Juana
1489,114,22,Santo Cristo
1490,114,23,Tinamaste (San Cristobal)
1491,114,24,Torito
1492,114,25,Tres Piedras (parte)
1493,114,26,Tumbas
1494,114,27,Villabonita Vista Mar.
1495,115,01,Alto Mena
1496,115,02,Brujo
1497,115,03,Calle Los Mora
1498,115,04,Chiricano
1499,115,05,Gloria
1500,115,06,Loma Guacal
1501,115,07,Llano
1502,115,08,Paraíso
1503,115,09,Providencia (Parte)
1504,115,10,Purruja
1505,115,11,Río Nuevo
1506,115,12,San Antonio
1507,115,13,Santa Marta
1508,115,14,Savegre Abajo
1509,115,15,Viento Fresco.
1510,116,01,Alto Macho Mora
1511,116,02,Ángeles
1512,116,03,Berlín
1513,116,04,Chanchera
1514,116,05,División (parte)
1515,116,06,Fortuna
1516,116,07,Hortensia
1517,116,08,La Ese
1518,116,09,La Piedra
1519,116,10,Lira
1520,116,11,Matasanos
1521,116,12,Palma
1522,116,13,Pedregosito
1523,116,14,Providencia (Parte)
1524,116,15,San Ramón Norte
1525,116,16,Santa Eduvigis
1526,116,17,Santo Tomás
1527,116,18,Siberia (parte)
1528,116,19,Valencia.
1529,117,01,Estadio
1530,117,02,La Clara
1531,117,03,La Virgen
1532,117,04,Los Ángeles
1533,117,05,Sagrada Familia.
1534,117,06,Abejonal
1535,117,07,Carrizales
1536,117,08,Los Navarro
1537,117,09,Montes de Oro
1538,117,10,Rosario.
1539,118,01,Angostura (parte)
1540,118,02,Bajo Gamboa
1541,118,03,Higuerón
1542,118,04,Llano Grande
1543,118,05,Ojo de Agua (parte)
1544,118,06,Rastrojales.
1545,119,01,Bajo Mora
1546,119,02,Bajo Venegas (parte)
1547,119,03,Concepción
1548,119,04,San Francisco
1549,119,05,San Luis
1550,119,06,San Rafael Abajo
1551,119,07,Santa Juana
1552,119,08,Santa Rosa (parte).
1553,120,01,Alto Carrizal
1554,120,02,Loma de la Altura
1555,120,03,Santa Rosa (parte)
1556,120,04,Trinidad.
1557,121,01,Cedral (parte)
1558,121,02,Lucha (parte)
1559,121,03,San Martín
1560,121,04,Rincón Gamboa.
1561,122,01,Angostura (parte)
1562,122,02,Cuesta.
1563,123,01,Acequia Grande (parte)
1564,123,02,Agonía
1565,123,03,Arroyo
1566,123,04,Bajo Cornizal
1567,123,05,Brasil (parte)
1568,123,06,Cafetal
1569,123,07,Canoas
1570,123,08,Carmen
1571,123,09,Cementerio
1572,123,10,Concepción
1573,123,11,Ciruelas
1574,123,12,Corazón de Jesús
1575,123,13,Cristo Rey
1576,123,14,Gregorio José Ramírez
1577,123,15,Guadalupe
1578,123,16,Higuerones
1579,123,17,Hospital
1580,123,18,Llano
1581,123,19,Llobet
1582,123,20,Molinos
1583,123,21,Montecillos (parte)
1584,123,22,Montenegro
1585,123,23,Monserrat (parte)
1586,123,24,Paso Flores
1587,123,25,Providencia
1588,123,26,Retiro
1589,123,27,San Luis
1590,123,28,Tomás Guardia
1591,123,29,Tropicana
1592,123,30,Villabonita (parte)
1593,123,31,Villahermosa.
1594,124,01,Amistad
1595,124,02,Botánica
1596,124,03,Copablanca
1597,124,04,Flores
1598,124,05,Jardines
1599,124,06,Jocote
1600,124,07,Juan Santamaría
1601,124,08,Lagunilla
1602,124,09,Mandarina (parte)
1603,124,10,Maravilla (parte)
1604,124,11,Montesol (parte)
1605,124,12,Pueblo Nuevo
1606,124,13,San Rafael
1607,124,14,Santa Rita
1608,124,15,Tigra
1609,124,16,Torre
1610,124,17,Trinidad
1611,124,18,Tuetal Sur.
1612,124,19,Coyol
1613,124,20,Flores.
1614,125,01,Alto Pavas
1615,125,02,Bambú
1616,125,03,Cinco Esquinas
1617,125,04,Concordia
1618,125,05,Domingas
1619,125,06,El Plan.
1620,126,01,Acequia Grande (parte)
1621,126,02,Bajo Monge
1622,126,03,Cañada
1623,126,04,Montecillos (parte)
1624,126,05,Monserrat (parte)
1625,126,06,Puente Arena (parte)
1626,126,07,Tejar
1627,126,08,Vegas
1628,126,09,Villabonita (parte).
1629,126,10,Ciruelas
1630,126,11,Roble
1631,126,12,Sánchez.
1632,127,01,Bajo Tejar
1633,127,02,Cacao
1634,127,03,Cañada
1635,127,04,Coco
1636,127,05,El Bajo
1637,127,06,Hacienda Los Reyes
1638,127,07,Nuestro Amo
1639,127,08,Rincón Chiquito
1640,127,09,Rincón de Herrera
1641,127,10,Rincón de Monge
1642,127,11,Ventanas
1643,127,12,Vueltas.
1644,128,01,Barrios (Alajuela):Aguilar
1645,128,02,Ceiba
1646,128,03,San Martín.
1647,128,04,Alto Pilas
1648,128,05,Buríos
1649,128,06,Carbonal
1650,128,07,Cerrillal
1651,128,08,Dulce Nombre
1652,128,09,Espino (parte)
1653,128,10,Itiquís
1654,128,11,Laguna
1655,128,12,Loría
1656,128,13,Maravilla (parte)
1657,128,14,Montaña
1658,128,15,Pilas
1659,128,16,Potrerillos
1660,128,17,San Jerónimo
1661,128,18,San Rafael
1662,128,19,Tacacorí
1663,128,20,Tuetal Norte (parte)
1664,128,21,Villas de la Ceiba.
1665,129,01,Alto del Desengaño
1666,129,02,Ángeles
1667,129,03,Bajo Santa Bárbara
1668,129,04,Cerro
1669,129,05,Doka
1670,129,06,Espino (parte)
1671,129,07,Fraijanes
1672,129,08,Lajas
1673,129,09,Poasito
1674,129,10,San Luis
1675,129,11,San Rafael
1676,129,12,Vargas (parte).
1677,130,01,La Paz
1678,130,02,Perla.
1679,130,03,Cañada
1680,130,04,Ojo de Agua
1681,130,05,Paires
1682,130,06,Potrerillos
1683,130,07,Rincón Venegas.
1684,131,01,Ángeles
1685,131,02,Bajo Cañas (parte)
1686,131,03,Bajo La Sorda
1687,131,04,Cacique
1688,131,05,California
1689,131,06,Cañas (parte)
1690,131,07,Guayabo
1691,131,08,Monserrat (parte)
1692,131,09,Puente Arena (parte)
1693,131,10,Villalobos
1694,131,11,Víquez.
1695,132,01,Bajo Cañas (parte)
1696,132,02,Bellavista
1697,132,03,Brasil (parte)
1698,132,04,Calicanto
1699,132,05,Cañas (parte)
1700,132,06,Erizo
1701,132,07,Mojón
1702,132,08,Pasito
1703,132,09,Rincón
1704,132,10,Rosales (parte)
1705,132,11,Targuases
1706,132,12,Tres Piedras.
1707,133,01,Bajo Pita
1708,133,02,Granja
1709,133,03,Morera
1710,133,04,San Martín
1711,133,05,Santa Rita
1712,133,06,Turrucareña
1713,133,07,Villacares.
1714,133,08,Bajo San Miguel
1715,133,09,Candelaria
1716,133,10,Carrera Buena
1717,133,11,Cebadilla
1718,133,12,Cerrillos (San Miguel)
1719,133,13,Conejo
1720,133,14,Juntas
1721,133,15,Siquiares
1722,133,16,Tamarindo.
1723,134,01,Cacao
1724,134,02,Calle Liles
1725,134,03,González
1726,134,04,Quebradas
1727,134,05,Rincón Cacao
1728,134,06,Tuetal Norte (parte)
1729,134,07,Vargas (parte).
1730,135,01,Animas
1731,135,02,Cuesta Colorada
1732,135,03,Copeyal
1733,135,04,Horcones
1734,135,05,Lagos del Coyol
1735,135,06,Llanos
1736,135,07,Mandarina (parte)
1737,135,08,Manolos
1738,135,09,Mina
1739,135,10,Montesol (parte)
1740,135,11,Monticel
1741,135,12,Saltillo.
1742,136,01,Bajo Latas
1743,136,02,Cariblanco
1744,136,03,Corazón de Jesús
1745,136,04,Isla Bonita
1746,136,05,Nueva Cinchona
1747,136,06,San Antonio
1748,136,07,Paraíso
1749,136,08,Punta Mala
1750,136,09,Ujarrás
1751,136,10,Virgen del Socorro (parte).
1752,137,01,Bajo Ladrillera
1753,137,02,Cachera
1754,137,03,Lisímaco Chavarría
1755,137,04,Sabana (parte)
1756,137,05,San José
1757,137,06,Tremedal (parte).
1758,138,01,Arias
1759,138,02,Montserrat.
1760,138,03,Alto Santiago
1761,138,04,Alto Salas
1762,138,05,Angostura
1763,138,06,Balboa
1764,138,07,Cambronero
1765,138,08,Constancia
1766,138,09,Cuesta del Toro
1767,138,10,Empalme
1768,138,11,La Ese
1769,138,12,León
1770,138,13,Magallanes
1771,138,14,Moncada
1772,138,15,Río Jesús.
1773,139,01,Americana
1774,139,02,Bajo Tajos
1775,139,03,Belén
1776,139,04,Cipreses
1777,139,05,Lirios
1778,139,06,Llamarón
1779,139,07,Pueblo Nuevo
1780,139,08,Tanque
1781,139,09,Tejar
1782,139,10,Vicente Badilla.
1783,139,11,Juntas (parte).
1784,140,01,Copán.
1785,140,02,Araya
1786,140,03,Bajo Matamoros (parte)
1787,140,04,Bolívar
1788,140,05,Campos
1789,140,06,Esperanza
1790,140,07,La Paz
1791,140,08,Lomas
1792,140,09,Piedades Noroeste.
1793,141,01,Bajo Barranca
1794,141,02,Barranca
1795,141,03,Bureal
1796,141,04,Carmen
1797,141,05,Chassoul
1798,141,06,Guaria
1799,141,07,Nagatac
1800,141,08,Palma
1801,141,09,Potrerillos
1802,141,10,Quebradillas
1803,141,11,Salvador
1804,141,12,San Bosco
1805,141,13,San Francisco
1806,141,14,San Miguel
1807,141,15,Sardinal
1808,141,16,Socorro.
1809,142,01,Tres Marías
1810,142,02,Unión.
1811,142,03,Alto Llano
1812,142,04,Berlín
1813,142,05,Calera
1814,142,06,Chavarría
1815,142,07,Llano Brenes
1816,142,08,Orlich
1817,142,09,Orozco
1818,142,10,Pata de Gallo
1819,142,11,Rincón de Mora
1820,142,12,RincónOrozco
1821,142,13,San Joaquín
1822,142,14,Zamora.
1823,143,01,Progreso
1824,143,02,Bajo Ramírez
1825,143,03,Fernández
1826,143,04,Guaria
1827,143,05,Varela.
1828,144,01,Los Jardines
1829,144,02,Ranchera.
1830,144,03,Ángeles Norte
1831,144,04,Bajo Córdoba
1832,144,05,Bajo Rodríguez
1833,144,06,Balsa
1834,144,07,Cataratas
1835,144,08,Colonia Palmareña
1836,144,09,Coopezamora
1837,144,10,Criques
1838,144,11,Juntas (parte)
1839,144,12,Kooper
1840,144,13,Lagos
1841,144,14,Rocas
1842,144,15,San Jorge
1843,144,16,Silencio
1844,144,17,Valle Azul
1845,144,18,Zuñiga.
1846,145,01,Badilla Alpizar
1847,145,02,Sabana (parte)
1848,145,03,Tremedal (parte).
1849,145,04,Bajo Matamoros (parte)
1850,145,05,Catarata
1851,145,06,San Pedro
1852,145,07,Valverde.
1853,146,01,Alto Villegas
1854,146,02,Bajo Tejares
1855,146,03,Dulce Nombre
1856,146,04,Sifón.
1857,147,01,Cañuela
1858,147,02,Concepción Arriba
1859,147,03,Chaparral
1860,147,04,Pérez.
1861,148,01,Bajo Castillo
1862,148,02,Bajos
1863,148,03,Barranquilla
1864,148,04,Carrera Buena
1865,148,05,Jabonal
1866,148,06,Jabonalito
1867,148,07,Rincón Chaves
1868,148,08,Victoria
1869,148,09,Zapotal (parte).
1870,149,01,Abanico
1871,149,02,Altura
1872,149,03,Bosque
1873,149,04,Burrito
1874,149,05,Cairo
1875,149,06,Castillo (parte)
1876,149,07,Castillo Nuevo
1877,149,08,Colonia Trinidad
1878,149,09,Chachagua
1879,149,10,La Cruz
1880,149,11,Pocosol
1881,149,12,San Carlos
1882,149,13,San Rafael
1883,149,14,Sector Ángeles.
1884,150,01,Carmona
1885,150,02,Chavarría
1886,150,03,Colón
1887,150,04,Jiménez
1888,150,05,Pinos
1889,150,06,Rincón de Arias
1890,150,07,San Antonio
1891,150,08,San Vicente.
1892,150,09,Celina.
1893,151,01,Barrio (Grecia):Primavera.
1894,151,02,Alfaro
1895,151,03,Bajo Achiote
1896,151,04,Camejo
1897,151,05,Coopevictoria
1898,151,06,Corinto
1899,151,07,Higuerones
1900,151,08,Mesón
1901,151,09,Mojón
1902,151,10,Quizarrazal.
1903,152,01,Arena
1904,152,02,Cedro
1905,152,03,Delicias (parte)
1906,152,04,Guayabal (parte)
1907,152,05,Loma
1908,152,06,Rodríguez
1909,152,07,Santa Gertrudis Norte
1910,152,08,Santa Gertrudis Sur.
1911,153,01,Agualote
1912,153,02,Bajo Sapera
1913,153,03,Casillas
1914,153,04,Latino
1915,153,05,San Miguel Arriba.
1916,153,06,Cabuyal
1917,153,07,Carbonal
1918,153,08,Coyotera
1919,153,09,San Miguel.
1920,154,01,Pinto.
1921,154,02,Bodegas
1922,154,03,Cataluña
1923,154,04,Cerdas
1924,154,05,Delicias (parte)
1925,154,06,Flores
1926,154,07,Guayabal (parte)
1927,154,08,Pilas
1928,154,09,Planta
1929,154,10,Porvenir
1930,154,11,Yoses.
1931,155,01,Ángeles Norte
1932,155,02,Bolaños
1933,155,03,Bosque Alegre
1934,155,04,Caño Negro
1935,155,05,Carmen
1936,155,06,Carrizal
1937,155,07,Colonia del Toro
1938,155,08,Crucero
1939,155,09,Flor
1940,155,10,Hule
1941,155,11,La Trinidad
1942,155,12,Laguna
1943,155,13,Lagos
1944,155,14,Merced
1945,155,15,Montelirio
1946,155,16,Naranjales
1947,155,17,Palmar
1948,155,18,Palmera
1949,155,19,Pata de Gallo
1950,155,20,Peoresnada
1951,155,21,Pinar
1952,155,22,Pueblo Nuevo
1953,155,23,San Fernando
1954,155,24,San Gerardo (parte)
1955,155,25,San Jorge
1956,155,26,San José
1957,155,27,San Rafael
1958,155,28,San Vicente
1959,155,29,Santa Isabel
1960,155,30,Santa Rita
1961,155,31,Tabla.
1962,156,01,(Grecia):Poró
1963,156,02,Sevilla.
1964,156,03,Altos de Peralta
1965,156,04,Argentina
1966,156,05,Bajo Cedros
1967,156,06,Lomas
1968,156,07,Montezuma
1969,156,08,Puerto Escondido
1970,156,09,Raiceros
1971,156,10,Rincón de Salas
1972,156,11,Rosales.
1973,157,01,Cajón
1974,157,02,Cocobolo
1975,157,03,Murillo
1976,157,04,San Juan
1977,157,05,San Luis
1978,157,06,Virgencita.
1979,158,01,Agua Agria
1980,158,02,Calera
1981,158,03,Cenízaro
1982,158,04,Centeno
1983,158,05,Desamparados
1984,158,06,Dulce Nombre
1985,158,07,Higuito
1986,158,08,Izarco
1987,158,09,Maderal
1988,158,10,Ramadas
1989,158,11,San Juan de Dios.
1990,159,01,Cuesta Colorada
1991,159,02,Libertad
1992,159,03,Quebrada Honda
1993,159,04,Limón
1994,159,05,Patio de Agua Norte
1995,159,06,Sacra Familia
1996,159,07,San Juan Uno
1997,159,08,Zapote.
1998,160,01,Garabito
1999,160,02,Quebrada Grande (parte)
2000,160,03,Quinta.
2001,161,01,Altamira
2002,161,02,Oricuajo
2003,161,03,Poza Redonda
2004,161,04,Quebrada Grande (parte).
2005,162,01,Ángeles
2006,162,02,Atenea
2007,162,03,Boquerón
2008,162,04,Escorpio
2009,162,05,Güizaro
2010,162,06,Oásis
2011,162,07,Olivo.
2012,162,08,Matías.
2013,163,01,Guacalillo
2014,163,02,Sabanalarga
2015,163,03,San Vicente.
2016,163,04,Barroeta
2017,163,05,Boca del Monte
2018,163,06,Cuajiniquil
2019,163,07,Estanquillo
2020,163,08,Pato de Agua (parte).
2021,164,01,Cajón.
2022,164,02,Callao
2023,164,03,Plancillo
2024,164,04,Plazoleta.
2025,165,01,Alto Naranjo
2026,165,02,Bajo Cacao
2027,165,03,Morazán
2028,165,04,Pato de Agua (parte)
2029,165,05,Pavas
2030,165,06,Rincón.
2031,166,01,Río Grande
2032,166,02,Balsa
2033,166,03,Calle Garita
2034,166,04,Coyoles
2035,166,05,Pan de Azúcar
2036,166,06,Tornos.
2037,167,01,Alto Cima
2038,167,02,Alto López
2039,167,03,Legua
2040,167,04,San José Norte
2041,167,05,Torunes
2042,167,06,Vainilla.
2043,168,01,Rincón Rodríguez.
2044,169,01,Cerrillo
2045,169,02,Guácimos
2046,169,03,Kilómetro 51
2047,169,04,Lapas
2048,169,05,Mangos
2049,169,06,Quebradas
2050,169,07,Vuelta Herrera.
2051,170,01,Bajo Pilas
2052,170,02,Belén
2053,170,03,Caña Dura
2054,170,04,Gradas
2055,170,05,María Auxiliadora
2056,170,06,Muro
2057,170,07,Pueblo Nuevo
2058,170,08,Sacramento
2059,170,09,San Lucas (Carmen)
2060,170,10,San Rafael.
2061,170,11,Candelaria
2062,170,12,Cantarrana (parte)
2063,170,13,Cinco Esquinas (parte)
2064,170,14,Ciprés
2065,170,15,Común
2066,170,16,Dulce Nombre.
2067,171,01,Planes.
2068,171,02,Bajo Seevers
2069,171,03,Bajos
2070,171,04,Palmas
2071,171,05,Quesera
2072,171,06,San Francisco
